,id,ph_gender,car_model,replace_value,area_code,accident_type,days_to_expiry,fraud_prob,fraudulent,time
8718,21570,1,D,2124,C,T,318,0.68,0,2020-10-30 20:02:46
8719,21569,0,C,3182,I,T,332,0.68,0,2020-10-30 20:02:46
8720,21568,1,D,1774,G,F,89,0.73,1,2020-10-30 20:02:46
8721,21567,1,A,3221,C,D,115,0.55,0,2020-10-30 20:02:46
8722,21566,1,D,2487,F,D,354,0.55,0,2020-10-30 20:02:46
8723,21565,0,A,3905,C,T,219,0.68,0,2020-10-30 20:02:46
8724,21564,1,C,3328,A,F,154,0.65,0,2020-10-30 20:02:46
8725,21563,0,D,4679,H,T,277,0.72,1,2020-10-30 20:02:46
8726,21562,0,E,4937,F,D,80,0.73,1,2020-10-30 20:02:46
8727,21561,0,A,3592,C,T,25,0.76,1,2020-10-30 20:02:46
8728,21560,0,D,2780,I,T,138,0.68,0,2020-10-30 20:02:46
8729,21559,1,E,4574,G,D,323,0.65,0,2020-10-30 20:02:46
8730,21558,1,B,2377,G,F,309,0.65,0,2020-10-30 20:02:46
8731,21557,0,A,4151,J,T,349,0.69,0,2020-10-30 20:02:46
8732,21556,0,B,4862,C,F,331,0.65,0,2020-10-30 20:02:46
8733,21555,0,A,3556,F,F,139,0.65,0,2020-10-30 20:02:46
8734,21554,1,D,1430,F,D,24,0.63,0,2020-10-30 20:02:46
8735,21553,0,D,4477,E,D,170,0.55,0,2020-10-30 20:02:46
8736,21552,0,E,3980,D,F,251,0.75,1,2020-10-30 20:02:46
8737,21551,0,B,3231,D,T,224,0.68,0,2020-10-30 20:02:46
8738,21550,0,E,3268,G,T,320,0.78,1,2020-10-30 20:02:46
8739,21549,0,A,1646,B,T,23,0.76,1,2020-10-30 20:02:46
8740,21548,1,D,4563,D,D,306,0.55,0,2020-10-30 20:02:46
8741,21547,0,A,2200,A,F,352,0.65,0,2020-10-30 20:02:46
8742,21546,0,A,2094,A,D,68,0.63,0,2020-10-30 20:02:46
8743,21545,0,E,3938,F,D,220,0.65,0,2020-10-30 20:02:46
8744,21544,0,D,4483,A,D,64,0.63,0,2020-10-30 20:02:46
8745,21543,1,C,2943,F,D,259,0.55,0,2020-10-30 20:02:46
8746,21542,0,C,4548,C,T,104,0.68,0,2020-10-30 20:02:46
8747,21541,1,B,4877,B,T,298,0.68,0,2020-10-30 20:02:46
8748,21540,1,C,1116,I,T,169,0.68,0,2020-10-30 20:02:46
8749,21539,0,D,1755,F,D,332,0.55,0,2020-10-30 20:02:46
8750,21538,1,B,2782,C,D,335,0.55,0,2020-10-30 20:02:46
8751,21537,1,A,4379,H,D,329,0.59,0,2020-10-30 20:02:46
8752,21536,1,B,1839,C,T,53,0.76,1,2020-10-30 20:02:46
8753,21535,0,D,1338,A,D,228,0.55,0,2020-10-30 20:02:46
8754,21534,1,C,3080,H,T,66,0.8,1,2020-10-30 20:02:46
8755,21533,0,A,1878,G,T,40,0.76,1,2020-10-30 20:02:46
8756,21532,1,E,2629,I,T,84,0.86,1,2020-10-30 20:02:46
8757,21531,1,E,1962,D,F,305,0.75,1,2020-10-30 20:02:46
8758,21530,1,D,2838,H,D,54,0.67,0,2020-10-30 20:02:46
8759,21529,0,E,3111,F,F,221,0.75,1,2020-10-30 20:02:46
8760,21528,1,B,3372,D,T,302,0.68,0,2020-10-30 20:02:46
8761,21527,0,D,1858,F,F,126,0.65,0,2020-10-30 20:02:46
8762,21526,1,B,1345,B,D,343,0.55,0,2020-10-30 20:02:46
8763,21525,0,D,3497,I,F,364,0.65,0,2020-10-30 20:02:46
8764,21524,1,D,2224,G,T,172,0.68,0,2020-10-30 20:02:46
8765,21523,1,B,3953,B,T,200,0.68,0,2020-10-30 20:02:46
8766,21522,1,E,1524,B,T,257,0.78,1,2020-10-30 20:02:46
8767,21521,0,D,1416,E,F,322,0.65,0,2020-10-30 20:02:46
8768,21520,1,B,3297,F,F,244,0.65,0,2020-10-30 20:02:46
8769,21519,1,E,4633,C,T,245,0.78,1,2020-10-30 20:02:46
8770,21518,0,E,2898,J,D,180,0.66,0,2020-10-30 20:02:46
8771,21517,0,E,1294,C,T,164,0.78,1,2020-10-30 20:02:46
8772,21516,0,A,4904,D,F,78,0.73,1,2020-10-30 20:02:46
8773,21515,0,D,2221,B,D,306,0.55,0,2020-10-30 20:02:46
8774,21514,1,E,1220,I,F,125,0.75,1,2020-10-30 20:02:46
8775,21513,0,D,2281,D,D,48,0.63,0,2020-10-30 20:02:46
8776,21512,0,A,3586,E,T,165,0.68,0,2020-10-30 20:02:46
8777,21511,0,B,2910,F,F,265,0.65,0,2020-10-30 20:02:46
8778,21510,1,C,3126,D,F,26,0.73,1,2020-10-30 20:02:46
8779,21509,1,D,1689,B,D,12,0.63,0,2020-10-30 20:02:46
8780,21508,0,A,3490,D,T,293,0.68,0,2020-10-30 20:02:46
8781,21507,0,D,4340,C,D,123,0.55,0,2020-10-30 20:02:46
8782,21506,1,E,3895,F,D,110,0.65,0,2020-10-30 20:02:46
8783,21505,0,E,3436,H,D,321,0.69,0,2020-10-30 20:02:46
8784,21504,1,D,4276,E,D,199,0.55,0,2020-10-30 20:02:46
8785,21503,1,B,2701,C,D,26,0.63,0,2020-10-30 20:02:46
8786,21502,1,C,2485,G,D,218,0.55,0,2020-10-30 20:02:46
8787,21501,1,A,1068,D,D,215,0.55,0,2020-10-30 20:02:46
8788,21500,1,E,3990,A,F,32,0.83,1,2020-10-30 20:02:46
8789,21499,1,B,4312,J,T,6,0.77,1,2020-10-30 20:02:46
8790,21498,1,C,4895,E,T,254,0.68,0,2020-10-30 20:02:46
8791,21497,1,B,3084,B,T,170,0.68,0,2020-10-30 20:02:46
8792,21496,0,E,4601,F,F,63,0.83,1,2020-10-30 20:02:46
8793,21495,1,E,3953,C,T,244,0.78,1,2020-10-30 20:02:46
8794,21494,0,B,3921,E,F,46,0.73,1,2020-10-30 20:02:46
8795,21493,0,C,2606,F,F,262,0.65,0,2020-10-30 20:02:46
8796,21492,1,E,2114,F,D,324,0.65,0,2020-10-30 20:02:46
8797,21491,1,D,1282,A,F,90,0.73,1,2020-10-30 20:02:46
8798,21490,1,A,2750,B,D,171,0.55,0,2020-10-30 20:02:46
8799,21489,0,E,1725,H,F,295,0.79,1,2020-10-30 20:02:46
8800,21488,0,C,1237,I,D,222,0.55,0,2020-10-30 20:02:46
8801,21487,1,C,4061,B,F,82,0.73,1,2020-10-30 20:02:46
8802,21486,0,B,4758,D,T,126,0.68,0,2020-10-30 20:02:46
8803,21485,0,E,1372,H,F,123,0.79,1,2020-10-30 20:02:46
8804,21484,1,B,2949,G,F,51,0.73,1,2020-10-30 20:02:46
8805,21483,0,D,4764,J,F,105,0.66,0,2020-10-30 20:02:46
8806,21482,0,A,3532,B,T,58,0.76,1,2020-10-30 20:02:46
8807,21481,1,D,1531,A,F,206,0.65,0,2020-10-30 20:02:46
8808,21480,1,C,2660,C,D,3,0.63,0,2020-10-30 20:02:46
8809,21479,0,A,3220,B,D,306,0.55,0,2020-10-30 20:02:46
8810,21478,0,A,1888,C,F,161,0.65,0,2020-10-30 20:02:46
8811,21477,0,A,2505,I,T,113,0.68,0,2020-10-30 20:02:46
8812,21476,0,C,3491,J,T,170,0.69,0,2020-10-30 20:02:46
8813,21475,0,B,2427,H,T,348,0.72,1,2020-10-30 20:02:46
8814,21474,1,D,4119,H,T,51,0.8,1,2020-10-30 20:02:46
8815,21473,1,E,1069,G,D,246,0.65,0,2020-10-30 20:02:46
8816,21472,0,B,3483,F,F,336,0.65,0,2020-10-30 20:02:46
8817,21471,0,B,4157,I,T,223,0.68,0,2020-10-30 20:02:46
8818,21470,1,A,1939,C,T,25,0.76,1,2020-10-30 20:02:46
8819,21469,1,C,1102,J,D,47,0.64,0,2020-10-30 20:02:46
8820,21468,1,A,2703,F,T,341,0.68,0,2020-10-30 20:02:46
8821,21467,1,C,2944,G,D,277,0.55,0,2020-10-30 20:02:46
8822,21466,0,C,2323,I,D,220,0.55,0,2020-10-30 20:02:46
8823,21465,0,A,2420,I,F,15,0.73,1,2020-10-30 20:02:46
8824,21464,1,D,1124,I,F,174,0.65,0,2020-10-30 20:02:46
8825,21463,0,B,3379,B,T,194,0.68,0,2020-10-30 20:02:46
8826,21462,0,A,2482,F,D,17,0.63,0,2020-10-30 20:02:46
8827,21461,1,A,3323,H,F,321,0.69,0,2020-10-30 20:02:46
8828,21460,1,E,3755,J,F,120,0.76,1,2020-10-30 20:02:46
8829,21459,1,D,3134,I,F,59,0.73,1,2020-10-30 20:02:46
8830,21458,0,A,4538,D,T,289,0.68,0,2020-10-30 20:02:46
8831,21457,1,E,1814,D,T,20,0.86,1,2020-10-30 20:02:46
8832,21456,1,B,3458,B,T,212,0.68,0,2020-10-30 20:02:46
8833,21455,1,E,4489,A,T,338,0.78,1,2020-10-30 20:02:46
8834,21454,1,E,4315,E,T,148,0.78,1,2020-10-30 20:02:46
8835,21453,0,D,4335,J,T,217,0.69,0,2020-10-30 20:02:46
8836,21452,1,A,2395,D,F,234,0.65,0,2020-10-30 20:02:46
8837,21451,0,A,3250,E,F,309,0.65,0,2020-10-30 20:02:46
8838,21450,0,A,1360,F,F,63,0.73,1,2020-10-30 20:02:46
8839,21449,1,A,1471,A,D,44,0.63,0,2020-10-30 20:02:46
8840,21448,0,B,1397,C,T,190,0.68,0,2020-10-30 20:02:46
8841,21447,0,C,4552,E,F,156,0.65,0,2020-10-30 20:02:46
8842,21446,1,E,3301,B,D,315,0.65,0,2020-10-30 20:02:46
8843,21445,0,D,4842,I,D,301,0.55,0,2020-10-30 20:02:46
8844,21444,1,C,3390,J,F,125,0.66,0,2020-10-30 20:02:46
8845,21443,0,E,4625,J,T,13,0.87,1,2020-10-30 20:02:46
8846,21442,1,D,4567,E,D,176,0.55,0,2020-10-30 20:02:46
8847,21441,1,A,4430,H,T,47,0.8,1,2020-10-30 20:02:46
8848,21440,1,E,3364,B,F,291,0.75,1,2020-10-30 20:02:46
8849,21439,1,A,4070,J,T,111,0.69,0,2020-10-30 20:02:46
8850,21438,0,C,4063,E,T,100,0.76,1,2020-10-30 20:02:46
8851,21437,0,C,4009,C,F,80,0.73,1,2020-10-30 20:02:46
8852,21436,1,D,2302,C,T,123,0.68,0,2020-10-30 20:02:46
8853,21435,0,E,2385,D,D,21,0.73,1,2020-10-30 20:02:46
8854,21434,1,B,3187,I,D,28,0.63,0,2020-10-30 20:02:46
8855,21433,0,A,3590,J,T,241,0.69,0,2020-10-30 20:02:46
8856,21432,0,E,3342,E,D,186,0.65,0,2020-10-30 20:02:46
8857,21431,0,C,4309,C,F,39,0.73,1,2020-10-30 20:02:46
8858,21430,0,B,3291,A,D,343,0.55,0,2020-10-30 20:02:46
8859,21429,1,A,3354,I,F,161,0.65,0,2020-10-30 20:02:46
8860,21428,0,A,3958,D,D,97,0.63,0,2020-10-30 20:02:46
8861,21427,1,A,4505,H,T,68,0.8,1,2020-10-30 20:02:46
8862,21426,0,D,1473,I,F,172,0.65,0,2020-10-30 20:02:46
8863,21425,1,C,1480,F,F,365,0.65,0,2020-10-30 20:02:46
8864,21424,0,A,4069,J,F,354,0.66,0,2020-10-30 20:02:46
8865,21423,0,D,4806,B,T,348,0.68,0,2020-10-30 20:02:46
8866,21422,0,D,2448,I,F,274,0.65,0,2020-10-30 20:02:46
8867,21421,0,D,4126,D,T,147,0.68,0,2020-10-30 20:02:46
8868,21420,0,C,2171,G,D,295,0.55,0,2020-10-30 20:02:46
8869,21419,0,A,4256,A,D,72,0.63,0,2020-10-30 20:02:46
8870,21418,0,C,3895,A,T,48,0.76,1,2020-10-30 20:02:46
8871,21417,0,E,4665,F,D,290,0.65,0,2020-10-30 20:02:46
8872,21416,0,E,2586,E,F,284,0.75,1,2020-10-30 20:02:46
8873,21415,1,C,4835,E,D,103,0.55,0,2020-10-30 20:02:46
8874,21414,1,A,3457,B,F,212,0.65,0,2020-10-30 20:02:46
8875,21413,1,C,1067,I,T,166,0.68,0,2020-10-30 20:02:46
8876,21412,1,E,4266,H,F,39,0.87,1,2020-10-30 20:02:46
8877,21411,0,C,4623,A,D,126,0.55,0,2020-10-30 20:02:46
8878,21410,0,C,1292,A,D,88,0.63,0,2020-10-30 20:02:46
8879,21409,1,A,4128,E,T,57,0.76,1,2020-10-30 20:02:46
8880,21408,0,A,4925,F,F,337,0.65,0,2020-10-30 20:02:46
8881,21407,1,B,1964,D,D,143,0.55,0,2020-10-30 20:02:46
8882,21406,0,C,2234,G,F,308,0.65,0,2020-10-30 20:02:46
8883,21405,1,A,1775,J,F,40,0.74,1,2020-10-30 20:02:46
8884,21404,0,D,1287,A,T,266,0.68,0,2020-10-30 20:02:46
8885,21403,0,A,4747,I,T,209,0.68,0,2020-10-30 20:02:46
8886,21402,1,E,4278,F,T,217,0.78,1,2020-10-30 20:02:46
8887,21401,1,B,3423,I,T,178,0.68,0,2020-10-30 20:02:46
8888,21400,0,E,2380,D,T,259,0.78,1,2020-10-30 20:02:46
8889,21399,1,B,3469,B,D,242,0.55,0,2020-10-30 20:02:46
8890,21398,1,D,1329,C,T,359,0.68,0,2020-10-30 20:02:46
8891,21397,1,B,3914,D,F,358,0.65,0,2020-10-30 20:02:46
8892,21396,0,C,1121,E,F,196,0.65,0,2020-10-30 20:02:46
8893,21395,1,A,4694,A,T,96,0.76,1,2020-10-30 20:02:46
8894,21394,1,E,4676,C,F,239,0.75,1,2020-10-30 20:02:46
8895,21393,0,A,1599,E,D,217,0.55,0,2020-10-30 20:02:46
8896,21392,0,E,1887,D,T,111,0.78,1,2020-10-30 20:02:46
8897,21391,1,E,2682,A,F,246,0.75,1,2020-10-30 20:02:46
8898,21390,0,A,1366,J,D,170,0.56,0,2020-10-30 20:02:46
8899,21389,1,A,3312,E,F,306,0.65,0,2020-10-30 20:02:46
8900,21388,0,C,2536,D,D,218,0.55,0,2020-10-30 20:02:46
8901,21387,0,A,2888,J,F,109,0.66,0,2020-10-30 20:02:46
8902,21386,1,D,3049,D,T,47,0.76,1,2020-10-30 20:02:46
8903,21385,0,B,4192,D,T,127,0.68,0,2020-10-30 20:02:46
8904,21384,0,B,3048,C,F,90,0.73,1,2020-10-30 20:02:46
8905,21383,1,D,3908,F,F,128,0.65,0,2020-10-30 20:02:46
8906,21382,0,B,1755,F,T,138,0.68,0,2020-10-30 20:02:46
8907,21381,1,E,4539,C,F,87,0.83,1,2020-10-30 20:02:46
8908,21380,1,A,2194,A,D,58,0.63,0,2020-10-30 20:02:46
8909,21379,0,E,4570,G,D,101,0.65,0,2020-10-30 20:02:46
8910,21378,1,C,2433,I,T,7,0.76,1,2020-10-30 20:02:46
8911,21377,1,C,1455,H,F,328,0.69,0,2020-10-30 20:02:46
8912,21376,0,A,3384,I,T,350,0.68,0,2020-10-30 20:02:46
8913,21375,0,E,4739,C,F,298,0.75,1,2020-10-30 20:02:46
8914,21374,1,E,3860,C,T,146,0.78,1,2020-10-30 20:02:46
8915,21373,0,E,1039,C,F,344,0.75,1,2020-10-30 20:02:46
8916,21372,0,A,2415,F,D,214,0.55,0,2020-10-30 20:02:46
8917,21371,0,D,4380,F,D,311,0.55,0,2020-10-30 20:02:46
8918,21370,1,D,2830,I,T,303,0.68,0,2020-10-30 20:02:46
8919,21369,1,E,4675,B,F,307,0.75,1,2020-10-30 20:02:46
8920,21368,1,E,2955,B,T,216,0.78,1,2020-10-30 20:02:46
8921,21367,0,E,4438,F,T,169,0.78,1,2020-10-30 20:02:46
8922,21366,0,A,3720,G,T,13,0.76,1,2020-10-30 20:02:46
8923,21365,0,C,1754,A,T,349,0.68,0,2020-10-30 20:02:46
8924,21364,0,E,2010,D,F,23,0.83,1,2020-10-30 20:02:46
8925,21363,0,C,2231,A,T,10,0.76,1,2020-10-30 20:02:46
8926,21362,0,E,4327,A,F,45,0.83,1,2020-10-30 20:02:46
8927,21361,1,B,2445,C,F,320,0.65,0,2020-10-30 20:02:46
8928,21360,1,C,2410,D,F,43,0.73,1,2020-10-30 20:02:46
8929,21359,0,D,3983,I,T,89,0.76,1,2020-10-30 20:02:46
8930,21358,0,B,3427,F,F,192,0.65,0,2020-10-30 20:02:46
8931,21357,1,E,1597,I,T,252,0.78,1,2020-10-30 20:02:46
8932,21356,0,A,2384,I,D,89,0.63,0,2020-10-30 20:02:46
8933,21355,1,C,4270,H,T,135,0.72,1,2020-10-30 20:02:46
8934,21354,0,D,1319,I,F,263,0.65,0,2020-10-30 20:02:46
8935,21353,1,B,4029,A,F,128,0.65,0,2020-10-30 20:02:46
8936,21352,1,B,1694,E,D,151,0.55,0,2020-10-30 20:02:46
8937,21351,1,E,1457,B,D,114,0.65,0,2020-10-30 20:02:46
8938,21350,0,D,2879,F,D,233,0.55,0,2020-10-30 20:02:46
8939,21349,1,C,1381,D,D,103,0.55,0,2020-10-30 20:02:46
8940,21348,0,A,1828,J,T,359,0.69,0,2020-10-30 20:02:46
8941,21347,1,E,2646,D,F,82,0.83,1,2020-10-30 20:02:46
8942,21346,0,E,3054,E,T,33,0.86,1,2020-10-30 20:02:46
8943,21345,1,B,2461,H,T,250,0.72,1,2020-10-30 20:02:46
8944,21344,1,A,4206,A,D,346,0.55,0,2020-10-30 20:02:46
8945,21343,0,D,1371,C,F,247,0.65,0,2020-10-30 20:02:46
8946,21342,0,A,4781,C,D,364,0.55,0,2020-10-30 20:02:46
8947,21341,1,B,1371,H,D,181,0.59,0,2020-10-30 20:02:46
8948,21340,1,A,1152,A,F,199,0.65,0,2020-10-30 20:02:46
8949,21339,1,C,2684,A,T,11,0.76,1,2020-10-30 20:02:46
8950,21338,0,D,3420,H,T,122,0.72,1,2020-10-30 20:02:46
8951,21337,0,E,4096,A,T,78,0.86,1,2020-10-30 20:02:46
8952,21336,0,E,3359,D,D,126,0.65,0,2020-10-30 20:02:46
8953,21335,1,B,2834,G,T,157,0.68,0,2020-10-30 20:02:46
8954,21334,1,D,2666,B,F,71,0.73,1,2020-10-30 20:02:46
8955,21333,1,D,2453,D,F,20,0.73,1,2020-10-30 20:02:46
8956,21332,0,A,3182,A,D,299,0.55,0,2020-10-30 20:02:46
8957,21331,1,A,4802,D,D,184,0.55,0,2020-10-30 20:02:46
8958,21330,1,D,4722,E,D,311,0.55,0,2020-10-30 20:02:46
8959,21329,0,B,1672,H,F,107,0.69,0,2020-10-30 20:02:46
8960,21328,1,A,4132,C,T,84,0.76,1,2020-10-30 20:02:46
8961,21327,1,B,2531,G,T,60,0.76,1,2020-10-30 20:02:46
8962,21326,0,A,1843,D,T,48,0.76,1,2020-10-30 20:02:46
8963,21325,0,C,2479,B,D,39,0.63,0,2020-10-30 20:02:46
8964,21324,1,E,1339,B,D,151,0.65,0,2020-10-30 20:02:46
8965,21323,0,A,1996,G,F,330,0.65,0,2020-10-30 20:02:46
8966,21322,0,B,3012,I,F,65,0.73,1,2020-10-30 20:02:46
8967,21321,0,A,1523,E,F,41,0.73,1,2020-10-30 20:02:46
8968,21320,1,D,4433,A,D,313,0.55,0,2020-10-30 20:02:46
8969,21319,1,E,2742,I,T,148,0.78,1,2020-10-30 20:02:46
8970,21318,1,D,4902,C,F,49,0.73,1,2020-10-30 20:02:46
8971,21317,0,C,2381,G,T,255,0.68,0,2020-10-30 20:02:46
8972,21316,1,D,2416,I,D,221,0.55,0,2020-10-30 20:02:46
8973,21315,1,B,3128,G,D,133,0.55,0,2020-10-30 20:02:46
8974,21314,1,B,3294,J,F,72,0.74,1,2020-10-30 20:02:46
8975,21313,1,E,2883,H,D,71,0.77,1,2020-10-30 20:02:46
8976,21312,1,A,4132,C,F,290,0.65,0,2020-10-30 20:02:46
8977,21311,1,E,3091,H,T,338,0.82,1,2020-10-30 20:02:46
8978,21310,0,C,4647,H,F,329,0.69,0,2020-10-30 20:02:46
8979,21309,0,A,4032,D,T,228,0.68,0,2020-10-30 20:02:46
8980,21308,0,E,2279,J,D,29,0.74,1,2020-10-30 20:02:46
8981,21307,1,B,1378,A,T,106,0.68,0,2020-10-30 20:02:46
8982,21306,0,D,2084,E,F,17,0.73,1,2020-10-30 20:02:46
8983,21305,0,D,4319,G,F,144,0.65,0,2020-10-30 20:02:46
8984,21304,1,D,4435,J,T,144,0.69,0,2020-10-30 20:02:46
8985,21303,1,D,3163,G,F,302,0.65,0,2020-10-30 20:02:46
8986,21302,1,E,1474,C,D,152,0.65,0,2020-10-30 20:02:46
8987,21301,0,E,4941,H,T,276,0.82,1,2020-10-30 20:02:46
8988,21300,0,D,4279,F,F,290,0.65,0,2020-10-30 20:02:46
8989,21299,1,B,3241,F,D,28,0.63,0,2020-10-30 20:02:46
8990,21298,1,B,3387,B,D,360,0.55,0,2020-10-30 20:02:46
8991,21297,0,A,3603,F,D,151,0.55,0,2020-10-30 20:02:46
8992,21296,1,B,2523,F,T,172,0.68,0,2020-10-30 20:02:46
8993,21295,0,D,4930,G,D,167,0.55,0,2020-10-30 20:02:46
8994,21294,1,C,2890,A,D,131,0.55,0,2020-10-30 20:02:46
8995,21293,1,D,3542,G,F,154,0.65,0,2020-10-30 20:02:46
8996,21292,0,C,2633,F,T,309,0.68,0,2020-10-30 20:02:46
8997,21291,1,D,3556,F,F,254,0.65,0,2020-10-30 20:02:46
8998,21290,0,A,2576,E,D,296,0.55,0,2020-10-30 20:02:46
8999,21289,1,E,3308,B,T,62,0.86,1,2020-10-30 20:02:46
9000,21288,1,C,3663,D,T,6,0.76,1,2020-10-30 20:02:46
9001,21287,0,D,4269,F,F,108,0.65,0,2020-10-30 20:02:46
9002,21286,0,B,3601,A,T,152,0.68,0,2020-10-30 20:02:46
9003,21285,1,B,1105,H,D,108,0.59,0,2020-10-30 20:02:46
9004,21284,1,D,2197,D,D,212,0.55,0,2020-10-30 20:02:46
9005,21283,0,D,4432,H,F,174,0.69,0,2020-10-30 20:02:46
9006,21282,0,D,4720,E,F,87,0.73,1,2020-10-30 20:02:46
9007,21281,1,D,4305,H,D,338,0.59,0,2020-10-30 20:02:46
9008,21280,0,E,3379,J,D,229,0.66,0,2020-10-30 20:02:46
9009,21279,0,C,2282,E,D,232,0.55,0,2020-10-30 20:02:46
9010,21278,0,C,4967,E,F,145,0.65,0,2020-10-30 20:02:46
9011,21277,0,A,1286,A,F,136,0.65,0,2020-10-30 20:02:46
9012,21276,1,B,1819,A,D,56,0.63,0,2020-10-30 20:02:46
9013,21275,1,C,2223,D,D,247,0.55,0,2020-10-30 20:02:46
9014,21274,0,B,1492,H,F,48,0.77,1,2020-10-30 20:02:46
9015,21273,1,B,4198,D,D,243,0.55,0,2020-10-30 20:02:46
9016,21272,1,C,4920,C,T,139,0.68,0,2020-10-30 20:02:46
9017,21271,0,B,2417,C,F,203,0.65,0,2020-10-30 20:02:46
9018,21270,0,A,3400,J,T,163,0.69,0,2020-10-30 20:02:46
9019,21269,1,E,3441,D,F,124,0.75,1,2020-10-30 20:02:46
9020,21268,1,B,2477,C,T,105,0.68,0,2020-10-30 20:02:46
9021,21267,1,A,2027,F,D,335,0.55,0,2020-10-30 20:02:46
9022,21266,1,A,3576,I,F,328,0.65,0,2020-10-30 20:02:46
9023,21265,0,A,2592,F,F,343,0.65,0,2020-10-30 20:02:46
9024,21264,0,D,4983,I,D,69,0.63,0,2020-10-30 20:02:46
9025,21263,1,B,3713,G,F,240,0.65,0,2020-10-30 20:02:46
9026,21262,0,D,4951,F,T,120,0.68,0,2020-10-30 20:02:46
9027,21261,1,E,2155,E,F,286,0.75,1,2020-10-30 20:02:46
9028,21260,0,E,2994,G,T,174,0.78,1,2020-10-30 20:02:46
9029,21259,0,E,2682,C,T,309,0.78,1,2020-10-30 20:02:46
9030,21258,0,E,2730,J,D,320,0.66,0,2020-10-30 20:02:46
9031,21257,1,C,1049,B,F,151,0.65,0,2020-10-30 20:02:46
9032,21256,1,A,1063,B,T,247,0.68,0,2020-10-30 20:02:46
9033,21255,0,C,2526,J,T,316,0.69,0,2020-10-30 20:02:46
9034,21254,0,E,2071,I,F,103,0.75,1,2020-10-30 20:02:46
9035,21253,1,D,3454,B,T,344,0.68,0,2020-10-30 20:02:46
9036,21252,1,C,2801,A,F,322,0.65,0,2020-10-30 20:02:46
9037,21251,0,B,3451,E,T,213,0.68,0,2020-10-30 20:02:46
9038,21250,0,D,1698,I,D,54,0.63,0,2020-10-30 20:02:46
9039,21249,0,E,4428,D,T,204,0.78,1,2020-10-30 20:02:46
9040,21248,1,D,2832,G,D,208,0.55,0,2020-10-30 20:02:46
9041,21247,1,A,1784,D,F,78,0.73,1,2020-10-30 20:02:46
9042,21246,0,E,3794,D,T,254,0.78,1,2020-10-30 20:02:46
9043,21245,0,D,4627,J,F,162,0.66,0,2020-10-30 20:02:46
9044,21244,1,E,2725,G,D,114,0.65,0,2020-10-30 20:02:46
9045,21243,0,D,3522,D,T,291,0.68,0,2020-10-30 20:02:46
9046,21242,1,B,2783,J,T,191,0.69,0,2020-10-30 20:02:46
9047,21241,0,C,2619,I,D,345,0.55,0,2020-10-30 20:02:46
9048,21240,0,E,3795,B,D,264,0.65,0,2020-10-30 20:02:46
9049,21239,1,E,3286,E,D,285,0.65,0,2020-10-30 20:02:46
9050,21238,0,D,1808,A,F,342,0.65,0,2020-10-30 20:02:46
9051,21237,1,C,1274,H,D,312,0.59,0,2020-10-30 20:02:46
9052,21236,0,D,2369,C,T,170,0.68,0,2020-10-30 20:02:46
9053,21235,0,C,3918,F,F,227,0.65,0,2020-10-30 20:02:46
9054,21234,0,B,1646,D,T,93,0.76,1,2020-10-30 20:02:46
9055,21233,1,B,3314,D,T,342,0.68,0,2020-10-30 20:02:46
9056,21232,0,C,4050,H,T,85,0.8,1,2020-10-30 20:02:46
9057,21231,1,B,1972,D,D,254,0.55,0,2020-10-30 20:02:46
9058,21230,0,D,2659,I,D,237,0.55,0,2020-10-30 20:02:46
9059,21229,0,A,4269,F,D,128,0.55,0,2020-10-30 20:02:46
9060,21228,0,B,2831,B,F,345,0.65,0,2020-10-30 20:02:46
9061,21227,0,A,1457,F,T,119,0.68,0,2020-10-30 20:02:46
9062,21226,0,E,3860,G,T,97,0.86,1,2020-10-30 20:02:46
9063,21225,0,C,2715,E,D,64,0.63,0,2020-10-30 20:02:46
9064,21224,0,B,4025,I,T,171,0.68,0,2020-10-30 20:02:46
9065,21223,1,B,4474,F,F,254,0.65,0,2020-10-30 20:02:46
9066,21222,1,A,3811,C,F,291,0.65,0,2020-10-30 20:02:46
9067,21221,1,D,3339,H,D,140,0.59,0,2020-10-30 20:02:46
9068,21220,0,A,3075,A,F,193,0.65,0,2020-10-30 20:02:46
9069,21219,0,D,4083,G,F,278,0.65,0,2020-10-30 20:02:46
9070,21218,0,E,3181,A,D,250,0.65,0,2020-10-30 20:02:46
9071,21217,1,D,2270,C,D,152,0.55,0,2020-10-30 20:02:46
9072,21216,1,A,3760,I,D,268,0.55,0,2020-10-30 20:02:46
9073,21215,0,A,2929,C,T,8,0.76,1,2020-10-30 20:02:46
9074,21214,0,D,1665,D,T,73,0.76,1,2020-10-30 20:02:46
9075,21213,1,B,3355,G,D,201,0.55,0,2020-10-30 20:02:46
9076,21212,0,D,4934,D,D,138,0.55,0,2020-10-30 20:02:46
9077,21211,1,A,4447,B,F,116,0.65,0,2020-10-30 20:02:46
9078,21210,0,B,3218,D,F,316,0.65,0,2020-10-30 20:02:46
9079,21209,1,E,1394,A,D,25,0.73,1,2020-10-30 20:02:46
9080,21208,0,E,2504,G,F,55,0.83,1,2020-10-30 20:02:46
9081,21207,1,D,4056,H,D,142,0.59,0,2020-10-30 20:02:46
9082,21206,1,B,2507,H,T,136,0.72,1,2020-10-30 20:02:46
9083,21205,0,D,2382,F,D,240,0.55,0,2020-10-30 20:02:46
9084,21204,0,E,2952,G,D,280,0.65,0,2020-10-30 20:02:46
