,id,ph_gender,car_model,replace_value,area_code,accident_type,days_to_expiry,fraud_prob,fraudulent,time
9049,11224,1,B,0,E,T,1,0.68,1,16/08/2020 14:17
9050,11223,0,B,0,D,F,1,0.65,1,16/08/2020 14:17
9051,11222,0,D,0,F,F,1,0.65,1,16/08/2020 14:17
9052,11221,0,C,1,H,T,1,0.72,1,16/08/2020 14:17
9053,11220,1,E,0,I,T,0,0.86,1,16/08/2020 14:17
9054,11219,0,B,0,I,T,0,0.76,1,16/08/2020 14:17
9055,11218,0,D,0,E,T,1,0.68,1,16/08/2020 14:17
9056,11217,0,E,1,E,T,1,0.78,1,16/08/2020 14:17
9057,11216,0,B,1,C,F,1,0.65,1,16/08/2020 14:17
9058,11215,1,D,0,H,T,0,0.8,1,16/08/2020 14:17
9059,11214,1,C,0,J,D,1,0.56,0,16/08/2020 14:17
9060,11213,0,E,1,C,F,1,0.75,1,16/08/2020 14:17
9061,11212,0,B,0,A,D,1,0.55,0,16/08/2020 14:17
9062,11211,1,C,0,J,T,1,0.69,1,16/08/2020 14:17
9063,11210,0,A,0,A,D,1,0.55,0,16/08/2020 14:17
9064,11209,0,C,0,E,D,1,0.55,0,16/08/2020 14:17
9065,11208,0,E,0,C,T,1,0.78,1,16/08/2020 14:17
9066,11207,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
9067,11206,0,A,0,B,D,0,0.63,1,16/08/2020 14:17
9068,11205,0,C,0,H,T,1,0.72,1,16/08/2020 14:17
9069,11204,1,D,0,F,D,0,0.63,1,16/08/2020 14:17
9070,11203,0,C,0,G,T,1,0.68,1,16/08/2020 14:17
9071,11202,1,B,0,A,D,1,0.55,0,16/08/2020 14:17
9072,11201,0,B,0,J,D,1,0.56,0,16/08/2020 14:17
9073,11200,1,B,1,C,D,0,0.63,1,16/08/2020 14:17
9074,11199,1,E,0,C,T,1,0.78,1,16/08/2020 14:17
9075,11198,0,E,0,C,D,0,0.73,1,16/08/2020 14:17
9076,11197,0,D,0,E,T,0,0.76,1,16/08/2020 14:17
9077,11196,1,E,0,D,T,1,0.78,1,16/08/2020 14:17
9078,11195,1,A,0,H,D,1,0.59,0,16/08/2020 14:17
9079,11194,1,C,0,G,D,0,0.63,1,16/08/2020 14:17
9080,11193,1,C,0,H,T,1,0.72,1,16/08/2020 14:17
9081,11192,1,C,0,C,T,1,0.68,1,16/08/2020 14:17
9082,11191,1,B,0,I,D,1,0.55,0,16/08/2020 14:17
9083,11190,1,D,0,F,D,1,0.55,0,16/08/2020 14:17
9084,11189,1,B,0,C,T,0,0.76,1,16/08/2020 14:17
9085,11188,1,E,0,D,D,1,0.65,1,16/08/2020 14:17
9086,11187,1,B,0,D,D,1,0.55,0,16/08/2020 14:17
9087,11186,0,C,0,G,T,1,0.68,1,16/08/2020 14:17
9088,11185,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
9089,11184,1,B,0,A,T,1,0.68,1,16/08/2020 14:17
9090,11183,1,E,0,D,T,1,0.78,1,16/08/2020 14:17
9091,11182,0,D,0,E,T,1,0.68,1,16/08/2020 14:17
9092,11181,0,A,0,E,T,1,0.68,1,16/08/2020 14:17
9093,11180,0,C,0,H,T,1,0.72,1,16/08/2020 14:17
9094,11179,0,A,0,J,D,1,0.56,0,16/08/2020 14:17
9095,11178,1,A,0,C,T,1,0.68,1,16/08/2020 14:17
9096,11177,1,D,0,C,T,1,0.68,1,16/08/2020 14:17
9097,11176,1,E,0,F,D,1,0.65,1,16/08/2020 14:17
9098,11175,1,A,0,C,T,1,0.68,1,16/08/2020 14:17
9099,11174,0,C,0,B,D,1,0.55,0,16/08/2020 14:17
9100,11173,1,A,0,J,D,1,0.56,0,16/08/2020 14:17
9101,11172,0,C,0,B,T,1,0.68,1,16/08/2020 14:17
9102,11171,0,A,0,C,D,1,0.55,0,16/08/2020 14:17
9103,11170,1,D,0,E,F,0,0.73,1,16/08/2020 14:17
9104,11169,0,A,0,I,T,0,0.76,1,16/08/2020 14:17
9105,11168,1,D,1,A,D,0,0.63,1,16/08/2020 14:17
9106,11167,1,A,1,I,D,1,0.55,0,16/08/2020 14:17
9107,11166,1,C,0,C,F,0,0.73,1,16/08/2020 14:17
9108,11165,0,E,0,A,D,0,0.73,1,16/08/2020 14:17
9109,11164,0,A,0,G,F,0,0.73,1,16/08/2020 14:17
9110,11163,0,A,0,C,F,1,0.65,1,16/08/2020 14:17
9111,11162,0,C,0,E,F,1,0.65,1,16/08/2020 14:17
9112,11161,1,E,0,I,T,1,0.78,1,16/08/2020 14:17
9113,11160,1,B,0,D,T,0,0.76,1,16/08/2020 14:17
9114,11159,1,B,0,F,T,0,0.76,1,16/08/2020 14:17
9115,11158,1,A,0,J,F,0,0.74,1,16/08/2020 14:17
9116,11157,1,A,0,J,T,1,0.69,1,16/08/2020 14:17
9117,11156,1,B,1,C,T,1,0.68,1,16/08/2020 14:17
9118,11155,0,E,1,G,F,1,0.75,1,16/08/2020 14:17
9119,11154,1,A,0,E,T,0,0.76,1,16/08/2020 14:17
9120,11153,1,E,0,G,F,1,0.75,1,16/08/2020 14:17
9121,11152,1,B,0,J,T,1,0.69,1,16/08/2020 14:17
9122,11151,0,B,0,F,D,1,0.55,0,16/08/2020 14:17
9123,11150,1,C,0,I,T,1,0.68,1,16/08/2020 14:17
9124,11149,0,D,0,D,D,1,0.55,0,16/08/2020 14:17
9125,11148,1,C,1,J,T,1,0.69,1,16/08/2020 14:17
9126,11147,0,D,0,J,T,1,0.69,1,16/08/2020 14:17
9127,11146,1,B,0,J,T,1,0.69,1,16/08/2020 14:17
9128,11145,1,A,0,A,F,1,0.65,1,16/08/2020 14:17
9129,11144,0,B,0,J,D,1,0.56,0,16/08/2020 14:17
9130,11143,1,E,0,B,F,1,0.75,1,16/08/2020 14:17
9131,11142,1,D,0,I,F,1,0.65,1,16/08/2020 14:17
9132,11141,1,C,0,J,D,1,0.56,0,16/08/2020 14:17
9133,11140,0,C,0,D,T,1,0.68,1,16/08/2020 14:17
9134,11139,1,D,0,D,D,1,0.55,0,16/08/2020 14:17
9135,11138,0,B,0,D,T,0,0.76,1,16/08/2020 14:17
9136,11137,1,B,0,A,F,1,0.65,1,16/08/2020 14:17
9137,11136,0,D,0,A,D,0,0.63,1,16/08/2020 14:17
9138,11135,0,C,0,B,T,0,0.76,1,16/08/2020 14:17
9139,11134,0,E,0,C,T,0,0.86,1,16/08/2020 14:17
9140,11133,1,A,0,G,F,1,0.65,1,16/08/2020 14:17
9141,11132,1,A,0,J,F,1,0.66,1,16/08/2020 14:17
9142,11131,0,B,0,I,T,1,0.68,1,16/08/2020 14:17
9143,11130,0,A,0,H,D,1,0.59,0,16/08/2020 14:17
9144,11129,0,A,0,H,T,0,0.8,1,16/08/2020 14:17
9145,11128,0,C,0,H,T,0,0.8,1,16/08/2020 14:17
9146,11127,1,D,0,E,T,1,0.68,1,16/08/2020 14:17
9147,11126,0,E,0,G,F,1,0.75,1,16/08/2020 14:17
9148,11125,0,A,0,E,F,1,0.65,1,16/08/2020 14:17
9149,11124,0,A,1,D,T,1,0.68,1,16/08/2020 14:17
9150,11123,0,D,0,B,T,1,0.68,1,16/08/2020 14:17
9151,11122,0,D,0,H,D,1,0.59,0,16/08/2020 14:17
9152,11121,0,D,0,C,F,1,0.65,1,16/08/2020 14:17
9153,11120,1,C,0,D,F,1,0.65,1,16/08/2020 14:17
9154,11119,1,A,0,J,T,0,0.77,1,16/08/2020 14:17
9155,11118,1,E,0,C,F,0,0.83,1,16/08/2020 14:17
9156,11117,1,B,0,F,D,1,0.55,0,16/08/2020 14:17
9157,11116,1,A,0,G,D,1,0.55,0,16/08/2020 14:17
9158,11115,1,D,0,C,D,0,0.63,1,16/08/2020 14:17
9159,11114,1,E,0,I,T,1,0.78,1,16/08/2020 14:17
9160,11113,1,B,0,C,T,1,0.68,1,16/08/2020 14:17
9161,11112,0,C,1,B,F,1,0.65,1,16/08/2020 14:17
9162,11111,1,D,1,E,T,1,0.68,1,16/08/2020 14:17
9163,11110,1,A,0,C,F,0,0.73,1,16/08/2020 14:17
9164,11109,1,C,0,E,D,1,0.55,0,16/08/2020 14:17
9165,11108,1,C,0,H,F,0,0.77,1,16/08/2020 14:17
9166,11107,0,C,1,H,D,1,0.59,0,16/08/2020 14:17
9167,11106,1,B,0,C,D,0,0.63,1,16/08/2020 14:17
9168,11105,1,B,0,J,T,0,0.77,1,16/08/2020 14:17
9169,11104,1,A,0,A,F,0,0.73,1,16/08/2020 14:17
9170,11103,0,C,0,C,D,1,0.55,0,16/08/2020 14:17
9171,11102,1,E,0,B,F,0,0.83,1,16/08/2020 14:17
9172,11101,1,E,0,I,F,1,0.75,1,16/08/2020 14:17
9173,11100,0,C,1,A,F,1,0.65,1,16/08/2020 14:17
9174,11099,0,B,0,H,D,1,0.59,0,16/08/2020 14:17
9175,11098,0,B,0,F,T,0,0.76,1,16/08/2020 14:17
9176,11097,1,D,0,J,T,1,0.69,1,16/08/2020 14:17
9177,11096,0,B,1,F,T,1,0.68,1,16/08/2020 14:17
9178,11095,1,D,1,D,F,0,0.73,1,16/08/2020 14:17
9179,11094,0,A,0,C,D,0,0.63,1,16/08/2020 14:17
9180,11093,1,A,0,C,T,0,0.76,1,16/08/2020 14:17
9181,11092,1,A,0,I,F,0,0.73,1,16/08/2020 14:17
9182,11091,1,C,0,H,F,0,0.77,1,16/08/2020 14:17
9183,11090,0,A,1,F,D,1,0.55,0,16/08/2020 14:17
9184,11089,1,E,0,F,F,0,0.83,1,16/08/2020 14:17
9185,11088,1,E,1,J,T,1,0.79,1,16/08/2020 14:17
9186,11087,0,A,0,F,T,1,0.68,1,16/08/2020 14:17
9187,11086,0,A,0,C,F,0,0.73,1,16/08/2020 14:17
9188,11085,1,D,1,E,F,0,0.73,1,16/08/2020 14:17
9189,11084,0,E,0,A,D,0,0.73,1,16/08/2020 14:17
9190,11083,1,D,0,H,F,1,0.69,1,16/08/2020 14:17
9191,11082,0,D,0,E,D,1,0.55,0,16/08/2020 14:17
9192,11081,1,A,0,J,D,1,0.56,0,16/08/2020 14:17
9193,11080,0,C,0,C,F,0,0.73,1,16/08/2020 14:17
9194,11079,0,C,0,H,D,0,0.67,1,16/08/2020 14:17
9195,11078,1,C,0,B,F,1,0.65,1,16/08/2020 14:17
9196,11077,0,A,0,J,T,0,0.77,1,16/08/2020 14:17
9197,11076,0,B,0,B,T,0,0.76,1,16/08/2020 14:17
9198,11075,1,D,0,A,F,1,0.65,1,16/08/2020 14:17
9199,11074,0,C,0,C,F,1,0.65,1,16/08/2020 14:17
9200,11073,1,A,0,G,F,0,0.73,1,16/08/2020 14:17
9201,11072,0,A,0,I,D,1,0.55,0,16/08/2020 14:17
9202,11071,0,B,0,I,T,1,0.68,1,16/08/2020 14:17
9203,11070,0,C,0,I,D,0,0.63,1,16/08/2020 14:17
9204,11069,0,C,0,B,F,0,0.73,1,16/08/2020 14:17
9205,11068,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
9206,11067,1,D,0,A,D,1,0.55,0,16/08/2020 14:17
9207,11066,0,C,0,B,T,1,0.68,1,16/08/2020 14:17
9208,11065,0,C,0,H,D,1,0.59,0,16/08/2020 14:17
9209,11064,1,A,0,J,F,1,0.66,1,16/08/2020 14:17
9210,11063,1,D,0,F,D,1,0.55,0,16/08/2020 14:17
9211,11062,0,C,0,A,D,1,0.55,0,16/08/2020 14:17
9212,11061,1,C,0,D,F,0,0.73,1,16/08/2020 14:17
9213,11060,1,A,0,J,D,1,0.56,0,16/08/2020 14:17
9214,11059,1,B,0,B,F,1,0.65,1,16/08/2020 14:17
9215,11058,1,A,0,C,T,1,0.68,1,16/08/2020 14:17
9216,11057,0,C,0,B,D,0,0.63,1,16/08/2020 14:17
9217,11056,1,D,0,B,D,1,0.55,0,16/08/2020 14:17
9218,11055,0,C,0,B,T,1,0.68,1,16/08/2020 14:17
9219,11054,0,C,0,E,T,0,0.76,1,16/08/2020 14:17
9220,11053,0,E,0,C,D,1,0.65,1,16/08/2020 14:17
9221,11052,0,E,0,B,F,0,0.83,1,16/08/2020 14:17
9222,11051,1,C,0,D,F,1,0.65,1,16/08/2020 14:17
9223,11050,1,D,0,J,T,1,0.69,1,16/08/2020 14:17
9224,11049,0,D,0,J,T,1,0.69,1,16/08/2020 14:17
9225,11048,0,E,0,B,D,1,0.65,1,16/08/2020 14:17
9226,11047,0,E,0,G,T,0,0.86,1,16/08/2020 14:17
9227,11046,0,D,0,G,F,1,0.65,1,16/08/2020 14:17
9228,11045,0,A,0,D,T,1,0.68,1,16/08/2020 14:17
9229,11044,0,C,0,H,T,1,0.72,1,16/08/2020 14:17
9230,11043,0,C,0,J,T,1,0.69,1,16/08/2020 14:17
9231,11042,0,E,0,F,F,0,0.83,1,16/08/2020 14:17
9232,11041,1,C,0,C,T,1,0.68,1,16/08/2020 14:17
9233,11040,0,E,0,G,D,1,0.65,1,16/08/2020 14:17
9234,11039,1,A,0,C,T,1,0.68,1,16/08/2020 14:17
9235,11038,0,C,0,B,D,1,0.55,0,16/08/2020 14:17
9236,11037,1,B,0,D,D,0,0.63,1,16/08/2020 14:17
9237,11036,0,A,0,A,F,1,0.65,1,16/08/2020 14:17
9238,11035,1,B,0,H,T,0,0.8,1,16/08/2020 14:17
9239,11034,1,A,0,G,D,0,0.63,1,16/08/2020 14:17
9240,11033,0,D,0,G,T,1,0.68,1,16/08/2020 14:17
9241,11032,1,B,0,H,F,0,0.77,1,16/08/2020 14:17
9242,11031,0,D,0,J,F,1,0.66,1,16/08/2020 14:17
9243,11030,1,B,0,E,F,1,0.65,1,16/08/2020 14:17
9244,11029,0,E,0,G,F,1,0.75,1,16/08/2020 14:17
9245,11028,0,E,0,J,T,1,0.79,1,16/08/2020 14:17
9246,11027,0,A,1,F,D,1,0.55,0,16/08/2020 14:17
9247,11026,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
9248,11025,0,C,0,A,F,1,0.65,1,16/08/2020 14:17
9249,11024,1,D,0,B,T,1,0.68,1,16/08/2020 14:17
9250,11023,1,C,0,D,D,1,0.55,0,16/08/2020 14:17
9251,11022,0,A,0,D,T,1,0.68,1,16/08/2020 14:17
9252,11021,1,C,0,E,D,1,0.55,0,16/08/2020 14:17
9253,11020,0,D,0,I,T,1,0.68,1,16/08/2020 14:17
9254,11019,0,D,0,D,D,1,0.55,0,16/08/2020 14:17
9255,11018,1,A,1,I,F,1,0.65,1,16/08/2020 14:17
9256,11017,1,B,0,A,F,1,0.65,1,16/08/2020 14:17
9257,11016,1,B,0,A,T,1,0.68,1,16/08/2020 14:17
9258,11015,0,E,0,D,T,1,0.78,1,16/08/2020 14:17
9259,11014,0,A,0,H,D,1,0.59,0,16/08/2020 14:17
9260,11013,1,B,0,C,T,0,0.76,1,16/08/2020 14:17
9261,11012,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
9262,11011,0,D,0,A,D,1,0.55,0,16/08/2020 14:17
9263,11010,0,D,0,E,F,1,0.65,1,16/08/2020 14:17
9264,11009,0,E,0,H,T,0,0.9,1,16/08/2020 14:17
9265,11008,0,E,0,A,T,1,0.78,1,16/08/2020 14:17
9266,11007,1,A,0,E,D,1,0.55,0,16/08/2020 14:17
9267,11006,1,E,1,J,T,1,0.79,1,16/08/2020 14:17
9268,11005,1,A,0,G,T,0,0.76,1,16/08/2020 14:17
9269,11004,1,D,0,G,T,1,0.68,1,16/08/2020 14:17
9270,11003,1,B,0,D,F,1,0.65,1,16/08/2020 14:17
9271,11002,1,D,0,I,D,0,0.63,1,16/08/2020 14:17
9272,11001,1,A,0,C,T,1,0.68,1,16/08/2020 14:17
9273,11000,0,A,0,D,T,0,0.76,1,16/08/2020 14:17
9274,10999,0,E,0,F,F,1,0.75,1,16/08/2020 14:17
9275,10998,1,D,0,B,T,0,0.76,1,16/08/2020 14:17
9276,10997,0,E,0,A,F,1,0.75,1,16/08/2020 14:17
9277,10996,0,E,0,F,D,1,0.65,1,16/08/2020 14:17
9278,10995,1,D,0,C,T,1,0.68,1,16/08/2020 14:17
9279,10994,0,D,0,J,D,1,0.56,0,16/08/2020 14:17
9280,10993,0,E,0,F,D,1,0.65,1,16/08/2020 14:17
9281,10992,0,E,1,B,T,0,0.86,1,16/08/2020 14:17
9282,10991,0,A,1,F,T,1,0.68,1,16/08/2020 14:17
9283,10990,0,A,0,F,F,0,0.73,1,16/08/2020 14:17
9284,10989,1,A,0,C,D,1,0.55,0,16/08/2020 14:17
9285,10988,0,D,0,F,F,1,0.65,1,16/08/2020 14:17
9286,10987,1,A,0,F,D,0,0.63,1,16/08/2020 14:17
9287,10986,0,C,0,C,T,1,0.68,1,16/08/2020 14:17
9288,10985,0,A,0,D,T,1,0.68,1,16/08/2020 14:17
9289,10984,1,B,0,C,D,1,0.55,0,16/08/2020 14:17
9290,10983,1,C,0,E,F,1,0.65,1,16/08/2020 14:17
9291,10982,1,E,0,B,D,1,0.65,1,16/08/2020 14:17
9292,10981,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
9293,10980,0,D,0,F,T,0,0.76,1,16/08/2020 14:17
9294,10979,1,B,1,G,F,1,0.65,1,16/08/2020 14:17
9295,10978,1,B,0,E,F,1,0.65,1,16/08/2020 14:17
9296,10977,0,A,1,B,T,1,0.68,1,16/08/2020 14:17
9297,10976,1,A,0,F,F,0,0.73,1,16/08/2020 14:17
9298,10975,0,A,0,C,T,1,0.68,1,16/08/2020 14:17
9299,10974,0,B,0,B,D,1,0.55,0,16/08/2020 14:17
9300,10973,0,C,0,A,T,0,0.76,1,16/08/2020 14:17
9301,10972,0,C,0,F,T,1,0.68,1,16/08/2020 14:17
9302,10971,0,C,0,C,T,1,0.68,1,16/08/2020 14:17
9303,10970,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
9304,10969,1,C,0,J,T,0,0.77,1,16/08/2020 14:17
9305,10968,1,D,0,G,F,0,0.73,1,16/08/2020 14:17
9306,10967,1,C,0,E,D,1,0.55,0,16/08/2020 14:17
9307,10966,1,B,0,J,F,1,0.66,1,16/08/2020 14:17
9308,10965,1,E,0,I,T,1,0.78,1,16/08/2020 14:17
9309,10964,0,B,0,J,F,1,0.66,1,16/08/2020 14:17
9310,10963,1,B,0,E,T,0,0.76,1,16/08/2020 14:17
9311,10962,0,C,0,D,T,1,0.68,1,16/08/2020 14:17
9312,10961,1,E,0,A,D,1,0.65,1,16/08/2020 14:17
9313,10960,0,A,0,G,D,1,0.55,0,16/08/2020 14:17
9314,10959,1,D,0,C,T,1,0.68,1,16/08/2020 14:17
9315,10958,0,B,0,C,F,1,0.65,1,16/08/2020 14:17
9316,10957,0,C,1,I,F,0,0.73,1,16/08/2020 14:17
9317,10956,1,C,0,A,D,0,0.63,1,16/08/2020 14:17
9318,10955,0,A,0,J,D,1,0.56,0,16/08/2020 14:17
9319,10954,1,C,0,D,T,1,0.68,1,16/08/2020 14:17
9320,10953,0,C,1,C,D,1,0.55,0,16/08/2020 14:17
9321,10952,1,A,0,B,T,1,0.68,1,16/08/2020 14:17
9322,10951,0,A,0,E,T,1,0.68,1,16/08/2020 14:17
9323,10950,1,D,0,F,F,1,0.65,1,16/08/2020 14:17
9324,10949,1,E,0,J,D,0,0.74,1,16/08/2020 14:17
9325,10948,1,B,0,A,T,1,0.68,1,16/08/2020 14:17
9326,10947,0,B,0,C,T,1,0.68,1,16/08/2020 14:17
9327,10946,0,B,0,J,F,1,0.66,1,16/08/2020 14:17
9328,10945,0,A,0,C,T,1,0.68,1,16/08/2020 14:17
9329,10944,1,C,0,E,T,0,0.76,1,16/08/2020 14:17
9330,10943,1,D,0,E,D,1,0.55,0,16/08/2020 14:17
9331,10942,1,B,0,G,D,1,0.55,0,16/08/2020 14:17
9332,10941,0,A,0,I,T,1,0.68,1,16/08/2020 14:17
9333,10940,0,D,0,B,F,1,0.65,1,16/08/2020 14:17
9334,10939,0,E,0,E,T,0,0.86,1,16/08/2020 14:17
9335,10938,0,E,1,A,D,1,0.65,1,16/08/2020 14:17
9336,10937,0,D,0,I,F,1,0.65,1,16/08/2020 14:17
9337,10936,1,B,1,C,F,0,0.73,1,16/08/2020 14:17
9338,10935,1,A,0,J,F,0,0.74,1,16/08/2020 14:17
9339,10934,1,E,0,F,T,1,0.78,1,16/08/2020 14:17
9340,10933,0,E,0,B,D,0,0.73,1,16/08/2020 14:17
9341,10932,0,C,0,G,D,1,0.55,0,16/08/2020 14:17
9342,10931,1,E,0,E,F,1,0.75,1,16/08/2020 14:17
9343,10930,0,A,1,A,T,0,0.76,1,16/08/2020 14:17
9344,10929,1,B,0,B,T,0,0.76,1,16/08/2020 14:17
9345,10928,0,D,0,A,F,0,0.73,1,16/08/2020 14:17
9346,10927,1,E,0,E,T,0,0.86,1,16/08/2020 14:17
9347,10926,1,E,0,E,D,1,0.65,1,16/08/2020 14:17
9348,10925,1,E,0,I,F,1,0.75,1,16/08/2020 14:17
9349,10924,1,C,0,J,D,1,0.56,0,16/08/2020 14:17
9350,10923,0,A,1,H,T,1,0.72,1,16/08/2020 14:17
9351,10922,1,A,0,H,F,0,0.77,1,16/08/2020 14:17
9352,10921,0,A,0,E,D,0,0.63,1,16/08/2020 14:17
9353,10920,1,D,0,A,F,0,0.73,1,16/08/2020 14:17
9354,10919,0,D,0,A,F,1,0.65,1,16/08/2020 14:17
9355,10918,0,C,0,E,T,0,0.76,1,16/08/2020 14:17
9356,10917,1,C,0,H,D,1,0.59,0,16/08/2020 14:17
9357,10916,0,B,0,J,F,1,0.66,1,16/08/2020 14:17
9358,10915,1,E,0,E,F,1,0.75,1,16/08/2020 14:17
9359,10914,0,A,0,J,D,1,0.56,0,16/08/2020 14:17
9360,10913,0,A,0,J,D,0,0.64,1,16/08/2020 14:17
9361,10912,0,D,0,C,D,0,0.63,1,16/08/2020 14:17
9362,10911,0,B,0,G,D,1,0.55,0,16/08/2020 14:17
9363,10910,1,E,0,I,F,0,0.83,1,16/08/2020 14:17
9364,10909,1,A,0,H,F,1,0.69,1,16/08/2020 14:17
9365,10908,0,B,0,I,F,1,0.65,1,16/08/2020 14:17
9366,10907,1,B,0,I,D,1,0.55,0,16/08/2020 14:17
9367,10906,1,E,0,C,D,1,0.65,1,16/08/2020 14:17
9368,10905,1,C,0,I,D,1,0.55,0,16/08/2020 14:17
9369,10904,0,C,1,D,F,1,0.65,1,16/08/2020 14:17
9370,10903,1,B,0,E,F,0,0.73,1,16/08/2020 14:17
9371,10902,0,A,0,E,F,0,0.73,1,16/08/2020 14:17
9372,10901,1,E,1,H,D,1,0.69,1,16/08/2020 14:17
9373,10900,1,D,0,J,F,1,0.66,1,16/08/2020 14:17
9374,10899,0,B,0,I,T,1,0.68,1,16/08/2020 14:17
9375,10898,1,E,0,G,T,1,0.78,1,16/08/2020 14:17
9376,10897,0,B,0,C,D,1,0.55,0,16/08/2020 14:17
9377,10896,1,A,0,F,D,1,0.55,0,16/08/2020 14:17
9378,10895,0,C,0,G,F,1,0.65,1,16/08/2020 14:17
9379,10894,0,D,0,C,F,1,0.65,1,16/08/2020 14:17
9380,10893,1,C,0,C,D,0,0.63,1,16/08/2020 14:17
9381,10892,0,A,0,J,F,0,0.74,1,16/08/2020 14:17
9382,10891,0,D,1,I,T,1,0.68,1,16/08/2020 14:17
9383,10890,0,E,1,E,D,1,0.65,1,16/08/2020 14:17
9384,10889,1,E,0,B,F,1,0.75,1,16/08/2020 14:17
9385,10888,0,B,0,E,F,1,0.65,1,16/08/2020 14:17
9386,10887,0,A,0,B,F,1,0.65,1,16/08/2020 14:17
9387,10886,0,D,0,H,F,1,0.69,1,16/08/2020 14:17
9388,10885,0,D,0,A,T,1,0.68,1,16/08/2020 14:17
9389,10884,0,B,0,J,F,0,0.74,1,16/08/2020 14:17
9390,10883,1,B,0,G,D,1,0.55,0,16/08/2020 14:17
9391,10882,1,E,0,E,T,0,0.86,1,16/08/2020 14:17
9392,10881,0,D,0,J,T,1,0.69,1,16/08/2020 14:17
9393,10880,0,B,0,I,T,1,0.68,1,16/08/2020 14:17
9394,10879,1,D,0,G,D,1,0.55,0,16/08/2020 14:17
9395,10878,0,B,1,D,F,1,0.65,1,16/08/2020 14:17
9396,10877,1,B,1,G,F,1,0.65,1,16/08/2020 14:17
9397,10876,0,E,0,C,T,1,0.78,1,16/08/2020 14:17
9398,10875,0,C,0,A,F,1,0.65,1,16/08/2020 14:17
9399,10874,1,B,0,D,F,0,0.73,1,16/08/2020 14:17
9400,10873,1,B,0,D,D,1,0.55,0,16/08/2020 14:17
9401,10872,1,C,0,E,F,0,0.73,1,16/08/2020 14:17
9402,10871,1,E,1,F,F,1,0.75,1,16/08/2020 14:17
9403,10870,1,D,0,D,F,1,0.65,1,16/08/2020 14:17
9404,10869,0,C,0,H,T,0,0.8,1,16/08/2020 14:17
9405,10868,1,E,0,I,T,0,0.86,1,16/08/2020 14:17
9406,10867,0,C,0,D,T,1,0.68,1,16/08/2020 14:17
9407,10866,0,B,0,H,D,0,0.67,1,16/08/2020 14:17
9408,10865,0,B,0,E,T,1,0.68,1,16/08/2020 14:17
9409,10864,0,E,0,C,T,1,0.78,1,16/08/2020 14:17
9410,10863,0,D,0,B,T,1,0.68,1,16/08/2020 14:17
9411,10862,1,E,0,G,D,0,0.73,1,16/08/2020 14:17
9412,10861,0,D,1,C,F,1,0.65,1,16/08/2020 14:17
9413,10860,1,D,0,F,T,1,0.68,1,16/08/2020 14:17
9414,10859,0,C,0,H,D,1,0.59,0,16/08/2020 14:17
9415,10858,0,C,0,F,D,1,0.55,0,16/08/2020 14:17
9416,10857,0,A,0,H,D,1,0.59,0,16/08/2020 14:17
9417,10856,0,D,0,C,D,1,0.55,0,16/08/2020 14:17
9418,10855,1,E,0,F,F,1,0.75,1,16/08/2020 14:17
9419,10854,1,C,0,I,F,1,0.65,1,16/08/2020 14:17
9420,10853,0,D,0,I,T,1,0.68,1,16/08/2020 14:17
9421,10852,1,C,0,H,D,0,0.67,1,16/08/2020 14:17
9422,10851,0,B,0,G,D,1,0.55,0,16/08/2020 14:17
9423,10850,0,E,0,I,T,0,0.86,1,16/08/2020 14:17
9424,10849,1,B,1,H,D,1,0.59,0,16/08/2020 14:17
9425,10848,1,A,0,H,F,1,0.69,1,16/08/2020 14:17
9426,10847,0,D,0,G,D,1,0.55,0,16/08/2020 14:17
9427,10846,0,B,0,G,D,1,0.55,0,16/08/2020 14:17
9428,10845,0,A,1,G,T,1,0.68,1,16/08/2020 14:17
9429,10844,0,C,0,D,D,1,0.55,0,16/08/2020 14:17
9430,10843,1,A,1,D,D,0,0.63,1,16/08/2020 14:17
9431,10842,1,C,0,C,F,0,0.73,1,16/08/2020 14:17
9432,10841,1,B,1,A,T,1,0.68,1,16/08/2020 14:17
9433,10840,1,A,0,H,T,0,0.8,1,16/08/2020 14:17
9434,10839,0,E,0,C,F,0,0.83,1,16/08/2020 14:17
9435,10838,0,B,0,B,T,1,0.68,1,16/08/2020 14:17
9436,10837,0,E,0,I,D,0,0.73,1,16/08/2020 14:17
9437,10836,1,D,0,F,D,1,0.55,0,16/08/2020 14:17
9438,10835,0,D,0,H,D,0,0.67,1,16/08/2020 14:17
9439,10834,0,A,0,J,D,0,0.64,1,16/08/2020 14:17
9440,10833,1,A,1,F,T,1,0.68,1,16/08/2020 14:17
9441,10832,1,D,0,A,F,1,0.65,1,16/08/2020 14:17
9442,10831,0,A,0,B,T,1,0.68,1,16/08/2020 14:17
9443,10830,1,C,0,J,T,0,0.77,1,16/08/2020 14:17
9444,10829,1,A,0,G,T,1,0.68,1,16/08/2020 14:17
9445,10828,1,B,0,D,T,1,0.68,1,16/08/2020 14:17
9446,10827,0,A,0,D,F,1,0.65,1,16/08/2020 14:17
